time,Average speed (km/h),Barometric pressure (kPa),Calculated boost (bar),Calculated engine load value (%),Distance travelled (km),Distance travelled (total) (km),Engine coolant temperature (℃),Engine RPM (rpm),Engine RPM x1000 (rpm),Intake manifold absolute pressure (kPa),Long term fuel % trim - Bank 1 (%),OBD Module Voltage (V),Short term fuel % trim - Bank 1 (%),Vehicle acceleration (g),Vehicle speed (km/h)
614,54.799392,101.836077,-0.348964,39.622368,0.015113,5.457196,92.034661,3089.975215,3.089975,66.939717,-0.371217,14.270398,-2.434216,0.287574,54.799392
615,55.280260,101.240825,-0.307859,43.380599,0.015289,5.472485,91.957704,3143.492286,3.143492,70.454903,-0.175780,13.994620,1.358816,0.176465,55.280260
616,55.354160,100.899659,-0.312892,40.420214,0.015366,5.487851,91.517346,3157.637787,3.157638,69.610474,2.397123,14.055315,1.371538,0.027119,55.354160
617,55.154690,100.942686,-0.325967,40.790426,0.015348,5.503199,91.093956,3211.035261,3.211035,68.345998,-0.266425,14.278513,-0.340291,-0.073200,55.154690
618,54.951131,101.330995,-0.296253,44.377662,0.015292,5.518492,91.514712,3118.426224,3.118426,71.705676,1.213663,13.878714,-2.476050,-0.074701,54.951131
619,54.971334,101.131890,-0.337524,41.380309,0.015267,5.533759,90.898556,3152.961980,3.152962,67.379488,-1.304703,14.084403,3.613516,0.007414,54.971334
620,55.293701,101.648801,-0.345918,35.988597,0.015315,5.549073,90.991055,3165.590385,3.165590,67.056958,0.701767,14.233123,-1.805975,0.118300,55.293701
621,55.835796,101.696206,-0.324847,41.366544,0.015435,5.564508,91.837344,3226.475487,3.226475,69.211484,-1.520989,14.166051,0.947553,0.198934,55.835796
622,56.417984,101.106146,-0.291372,44.836684,0.015591,5.580099,91.999644,3258.880368,3.258880,71.968936,0.299178,14.079622,0.617920,0.213647,56.417984
623,56.874282,101.122022,-0.344350,37.411958,0.015735,5.595834,92.031410,3177.879187,3.177879,66.686992,-3.122280,14.179892,-0.815203,0.167449,56.874282
624,57.130544,101.237651,-0.339527,36.503364,0.015834,5.611668,91.844872,3233.568403,3.233568,67.284975,1.680866,14.365871,1.606044,0.094041,57.130544
625,57.197428,101.057807,-0.331513,39.396489,0.015879,5.627547,90.585727,3225.463344,3.225463,67.906501,2.410947,14.376593,1.356461,0.024545,57.197428
626,57.140639,101.531312,-0.282716,46.963332,0.015880,5.643427,89.625448,3359.624840,3.359625,73.259734,3.060682,14.041986,0.249941,-0.020840,57.140639
627,57.068570,101.289426,-0.297310,44.570310,0.015862,5.659289,89.732942,3307.520249,3.307520,71.558452,0.821211,14.010033,4.219309,-0.026447,57.068570
628,57.088328,101.150073,-0.311241,41.877314,0.015855,5.675144,90.337911,3293.032607,3.293033,70.025942,-0.439561,14.140466,-0.289961,0.007251,57.088328
629,57.240202,101.325374,-0.340012,37.422003,0.015879,5.691023,89.712704,3238.770382,3.238770,67.324182,0.649002,14.464289,-1.843607,0.055734,57.240202
630,57.491057,101.407752,-0.285790,48.041727,0.015935,5.706958,89.421608,3254.443361,3.254443,72.828778,1.144792,13.889498,-0.294968,0.092057,57.491057
631,57.779495,100.685345,-0.306595,42.601487,0.016010,5.722968,89.330784,3236.041029,3.236041,70.025812,-0.693847,14.396211,-2.109892,0.105849,57.779495
632,58.048975,101.047442,-0.335678,39.244062,0.016087,5.739055,89.383056,3269.368535,3.269369,67.479615,1.195512,14.044379,-0.565916,0.098892,58.048975
633,58.265642,101.696326,-0.342897,40.263267,0.016155,5.755210,90.077196,3267.059286,3.267059,67.406665,1.623957,14.163947,3.132428,0.079511,58.265642
634,58.435136,101.630462,-0.309937,44.918539,0.016208,5.771419,90.528442,3327.488693,3.327489,70.636725,-1.338006,14.003223,1.985506,0.062200,58.435136
635,58.600486,101.500567,-0.326526,42.346988,0.016255,5.787674,90.404850,3285.783519,3.285784,68.847942,-0.118439,14.199623,1.048708,0.060679,58.600486
636,58.811404,101.435811,-0.345711,37.551636,0.016307,5.803981,90.789292,3409.310775,3.409311,66.864731,-3.609463,14.237984,2.283545,0.077401,58.811404
637,59.080056,101.632446,-0.326218,43.045859,0.016374,5.820355,90.514677,3387.814191,3.387814,69.010656,-0.170590,14.211661,-0.733813,0.098588,59.080056
638,59.360911,101.486219,-0.294509,48.269998,0.016450,5.836805,89.996178,3455.984632,3.455985,72.035328,0.094065,14.134603,-1.147640,0.103066,59.360911
639,59.585600,101.493948,-0.330925,42.238303,0.016520,5.853325,89.723218,3382.071884,3.382072,68.401402,0.647651,14.211435,-3.967647,0.082454,59.585600
640,59.721664,101.700815,-0.331813,41.105167,0.016570,5.869895,89.862040,3398.256718,3.398257,68.519483,0.627529,14.103586,-0.382679,0.049932,59.721664
641,59.788418,101.202188,-0.305771,44.198712,0.016599,5.886494,90.111045,3284.983788,3.284984,70.625074,2.136842,14.196451,1.082289,0.024497,59.788418
642,59.814158,101.141385,-0.298911,45.388818,0.016611,5.903106,90.079608,3255.551439,3.255551,71.250281,1.092930,14.113422,-0.179691,0.009446,59.814158
643,59.791532,101.614920,-0.315450,42.179283,0.016612,5.919717,90.500298,3399.280635,3.399281,70.069955,3.547393,14.359360,-2.052341,-0.008303,59.791532
644,59.677515,101.154920,-0.291667,49.450188,0.016593,5.936310,90.084717,3291.764591,3.291765,71.988268,0.119309,14.239686,-4.344620,-0.041841,59.677515
645,59.425541,101.273217,-0.341492,37.554929,0.016542,5.952852,89.515750,3320.723899,3.320724,67.123968,-0.440355,14.034484,3.171217,-0.092467,59.425541
646,59.025032,101.281584,-0.305157,42.408950,0.016451,5.969304,89.043556,3358.929460,3.358929,70.765848,-0.720780,14.237149,-1.876774,-0.146976,59.025032
647,58.539774,101.355227,-0.306901,42.941661,0.016328,5.985632,88.252970,3351.924596,3.351925,70.665112,-0.114946,14.124652,-1.709884,-0.178076,58.539774
648,58.115511,101.560044,-0.306100,44.314811,0.016202,6.001835,88.093820,3306.949631,3.306950,70.950025,0.841978,14.408839,0.047728,-0.155693,58.115511
649,57.905885,101.525258,-0.324310,42.238487,0.016114,6.017949,88.155195,3349.128773,3.349129,69.094272,0.722215,14.176527,0.911648,-0.076927,57.905885
650,57.945934,100.906914,-0.353580,37.949343,0.016091,6.034039,89.010964,3296.552734,3.296553,65.548933,-0.236432,13.891937,1.904811,0.014697,57.945934
651,58.107131,101.352565,-0.295980,45.998133,0.016118,6.050158,89.427889,3288.132206,3.288132,71.754529,-0.105430,14.187663,0.490593,0.059155,58.107131
652,58.194423,101.360257,-0.336862,37.685480,0.016153,6.066311,88.781131,3277.219398,3.277219,67.674052,-0.924327,14.286322,-1.595548,0.032034,58.194423
653,58.070317,101.581686,-0.325582,40.728125,0.016148,6.082458,89.006591,3332.545739,3.332546,69.023532,2.578522,14.132370,-3.292261,-0.045543,58.070317
654,57.677712,101.310243,-0.343806,36.472705,0.016076,6.098535,88.290308,3336.038684,3.336039,66.929633,-0.270870,14.328961,-1.412393,-0.144075,57.677712
655,57.003218,101.477764,-0.313645,43.111976,0.015928,6.114463,89.154581,3169.019802,3.169020,70.113268,1.207296,14.123544,0.715646,-0.247521,57.003218
656,56.100428,101.186414,-0.304611,42.958038,0.015709,6.130171,89.779188,3196.389850,3.196390,70.725336,0.117300,14.099151,0.807050,-0.300000,56.100428
657,55.137090,101.513918,-0.324232,41.806640,0.015450,6.145621,90.335575,3162.830669,3.162831,69.090676,-1.050319,14.105850,4.364600,-0.300000,55.137090
658,54.316895,101.043875,-0.336937,39.066575,0.015202,6.160823,89.814716,3099.621853,3.099622,67.350198,-0.544314,13.965379,0.525806,-0.300000,54.316895
659,53.713565,101.517667,-0.332099,41.657607,0.015004,6.175827,90.151992,3057.500988,3.057501,68.307754,-0.568838,14.124188,-2.413491,-0.221406,53.713565
660,53.234700,101.696696,-0.323396,41.226461,0.014854,6.190681,90.063705,3068.570718,3.068571,69.357076,-0.815675,14.081918,1.139185,-0.175730,53.234700
661,52.759686,101.952063,-0.324079,42.234309,0.014721,6.205403,89.953222,3043.366586,3.043367,69.544140,-1.709939,13.985721,0.389730,-0.174317,52.759686
662,52.250268,100.989252,-0.348485,34.920356,0.014585,6.219987,89.822217,3034.275309,3.034275,66.140771,-0.297269,14.116616,-1.334321,-0.186942,52.250268
663,51.712178,100.844297,-0.321060,39.279291,0.014439,6.234426,89.098847,2906.810699,2.906811,68.738326,-2.115453,14.229846,-2.025905,-0.197464,51.712178
664,51.127633,101.132815,-0.339260,36.096227,0.014283,6.248710,89.368938,2941.463494,2.941463,67.206798,-2.162562,14.234843,2.319050,-0.214512,51.127633
665,50.477695,101.357642,-0.339248,37.166210,0.014112,6.262822,89.399242,2925.394462,2.925394,67.432839,-0.507738,14.189018,-1.301731,-0.238510,50.477695
666,49.782874,100.742387,-0.348047,34.900408,0.013925,6.276747,88.895548,2948.057817,2.948058,65.937702,-2.887134,14.282746,1.833638,-0.254980,49.782874
667,49.069931,101.413916,-0.335985,38.808266,0.013730,6.290476,88.788167,2914.822620,2.914823,67.815381,-1.446970,14.231788,-1.550196,-0.261631,49.069931
668,48.332126,101.110458,-0.329378,41.721587,0.013528,6.304004,89.068146,2846.414322,2.846414,68.172694,-1.663013,14.336113,-1.746746,-0.270754,48.332126
669,47.573192,101.573832,-0.356586,35.936438,0.013320,6.317325,88.146661,2843.095280,2.843095,65.915233,0.691215,14.014243,-0.329163,-0.278508,47.573192
670,46.850039,101.393373,-0.364462,34.971283,0.013114,6.330439,87.532706,2797.878243,2.797878,64.947182,-1.024221,14.066380,1.509185,-0.265377,46.850039
671,46.206203,101.370652,-0.327842,40.071649,0.012924,6.343363,87.714563,2662.301166,2.662301,68.586486,-1.010654,14.141861,1.597257,-0.236270,46.206203
672,45.597635,101.663684,-0.347335,36.540285,0.012751,6.356114,88.172158,2757.543015,2.757543,66.930152,-1.077890,14.518628,-1.855037,-0.223328,45.597635
673,44.963538,101.407485,-0.306670,42.675723,0.012578,6.368692,89.078593,2799.280596,2.799281,70.740486,-1.389453,14.320538,-2.193826,-0.232696,44.963538
674,44.363589,101.307251,-0.360063,35.170497,0.012407,6.381098,89.752897,2722.301948,2.722302,65.300916,1.852714,14.298559,1.863056,-0.220165,44.363589
675,43.954225,101.660891,-0.313293,40.847920,0.012266,6.393365,89.967676,2636.423258,2.636423,70.331623,-0.587097,13.935326,0.623100,-0.150225,43.954225
676,43.789686,101.156898,-0.330397,35.401786,0.012187,6.405551,89.373468,2734.673510,2.734674,68.117210,4.335891,14.260843,-3.066257,-0.060381,43.789686
677,43.704435,100.963238,-0.342770,39.069910,0.012152,6.417703,88.761529,2712.391038,2.712391,66.686199,-0.411576,14.162685,-1.870394,-0.031285,43.704435
678,43.453085,100.790521,-0.354209,34.847919,0.012105,6.429809,90.090205,2547.661157,2.547661,65.369581,-0.962973,14.409625,1.954232,-0.092239,43.453085
679,42.937735,100.767568,-0.355492,33.962734,0.011999,6.441807,89.373002,2635.752477,2.635752,65.218342,-0.926645,14.106305,-0.803431,-0.189119,42.937735
680,42.252330,101.186842,-0.405106,30.227297,0.011832,6.453639,89.151199,2646.266108,2.646266,60.676271,-0.134174,14.137529,-2.218868,-0.251525,42.252330
681,41.544230,100.926168,-0.326272,38.408964,0.011638,6.465278,89.891166,2586.679688,2.586680,68.298948,0.629338,14.099486,-0.480554,-0.259853,41.544230
682,40.893655,101.462750,-0.351968,35.972819,0.011450,6.476727,89.671285,2591.925846,2.591926,66.265949,-0.297460,14.338792,0.229431,-0.238743,40.893655
683,40.296561,101.399633,-0.337240,36.837311,0.011276,6.488004,90.156828,2554.216259,2.554216,67.675673,-2.024381,14.105651,-3.335051,-0.219117,40.296561
684,39.695848,101.307196,-0.333385,41.526693,0.011110,6.499114,90.743964,2977.511797,2.977512,67.968706,1.465503,14.502560,-2.283910,-0.220445,39.695848
685,39.022016,100.620721,-0.333789,39.046930,0.010933,6.510047,89.734788,3018.423537,3.018424,67.241773,1.437701,14.329074,-0.397583,-0.247278,39.022016
686,38.238622,101.008016,-0.347338,37.402657,0.010731,6.520778,89.815480,2958.056540,2.958057,66.274257,0.242258,14.484583,2.990935,-0.287484,38.238622
687,37.379633,101.500461,-0.328725,38.848989,0.010503,6.531280,90.049070,2946.767723,2.946768,68.627990,1.649298,14.394373,-0.003859,-0.300000,37.379633
688,36.556982,101.083608,-0.347852,35.791934,0.010269,6.541549,90.143897,2913.386657,2.913387,66.298378,1.062772,14.178114,0.262614,-0.300000,36.556982
689,35.917173,101.434060,-0.357533,36.616878,0.010066,6.551615,90.813524,2801.904362,2.801904,65.680786,0.601579,14.328510,0.423111,-0.234792,35.917173
690,35.547914,101.640823,-0.374114,32.295430,0.009926,6.561541,91.092179,2813.368286,2.813368,64.229426,-0.729494,14.119486,-1.491277,-0.135508,35.547914
691,35.383762,101.333869,-0.355818,33.647049,0.009852,6.571392,91.308792,2777.835567,2.777836,65.752061,0.306682,14.273231,1.383288,-0.060239,35.383762
692,35.213235,101.555240,-0.322997,40.881397,0.009805,6.581197,91.056068,2758.796793,2.758797,69.255525,-0.807388,14.084015,-0.729755,-0.062579,35.213235
693,34.826624,101.199047,-0.328101,40.866077,0.009728,6.590925,91.544028,2819.015108,2.819015,68.388960,-0.138116,14.099353,2.103390,-0.141876,34.826624
694,34.191731,101.469306,-0.347306,35.189066,0.009586,6.600511,91.586308,2671.019202,2.671019,66.738706,1.201599,14.183178,-3.264571,-0.232988,34.191731
695,33.478658,101.597296,-0.362383,35.790010,0.009399,6.609910,91.166286,2643.583503,2.643584,65.358949,-1.217164,14.387056,-3.192580,-0.261678,33.478658
696,32.909981,101.543025,-0.341581,37.819961,0.009221,6.619130,90.622816,2644.778000,2.644778,67.384877,3.361364,14.494619,2.084129,-0.208689,32.909981
697,32.587036,101.533195,-0.313572,40.740925,0.009097,6.628227,90.429027,2735.177493,2.735177,70.176036,0.434031,14.422080,-2.030895,-0.118512,32.587036
698,32.435535,101.153594,-0.369612,32.268454,0.009031,6.637258,90.393162,2689.553798,2.689554,64.192354,-1.659246,14.300725,1.361200,-0.055597,32.435535
699,32.286288,101.150811,-0.355355,35.408822,0.008989,6.646247,89.581445,2690.408773,2.690409,65.615287,2.858119,14.550579,1.553513,-0.054770,32.286288
700,32.026718,101.657761,-0.369968,32.365226,0.008932,6.655180,89.593846,2565.210382,2.565210,64.660944,-1.955150,14.060828,-3.001953,-0.095255,32.026718
701,31.714199,101.491438,-0.368217,32.980293,0.008853,6.664032,90.531261,2552.617047,2.552617,64.669691,-2.789772,14.272345,1.351661,-0.114686,31.714199
702,31.528465,100.846250,-0.348876,37.763244,0.008784,6.672816,90.652663,2572.811142,2.572811,65.958608,0.558128,14.114700,-1.741667,-0.068159,31.528465
703,31.574472,101.064799,-0.367544,33.816094,0.008764,6.681580,91.570642,2555.625005,2.555625,64.310368,-0.854557,14.290559,1.954284,0.016883,31.574472
704,31.747241,101.385601,-0.330812,37.981808,0.008795,6.690375,92.668217,2625.408987,2.625409,68.304362,0.726505,14.422820,-4.443600,0.063401,31.747241
705,31.826809,100.938373,-0.360627,36.373448,0.008830,6.699205,92.292758,2715.920230,2.715920,64.875706,1.776021,14.213131,-2.833193,0.029199,31.826809
706,31.684422,101.421031,-0.361896,32.612292,0.008821,6.708026,91.606558,2503.093916,2.503094,65.231392,1.891804,14.517850,-1.620680,-0.052252,31.684422
707,31.358579,100.922045,-0.304742,43.083421,0.008756,6.716782,91.790946,2578.206943,2.578207,70.447810,-1.684210,14.162704,-0.362027,-0.119575,31.358579
708,30.966311,101.397735,-0.352710,35.361785,0.008656,6.725438,92.033253,2544.773084,2.544773,66.126785,0.524719,14.202386,-1.376738,-0.143951,30.966311
709,30.605204,101.094429,-0.373801,31.195602,0.008552,6.733990,91.927287,2579.779621,2.579780,63.714370,-0.387908,14.213302,-1.865763,-0.132516,30.605204
710,30.329839,100.698900,-0.375450,28.512880,0.008463,6.742453,92.596351,2427.151047,2.427151,63.153894,-2.136743,14.383092,-0.544455,-0.101051,30.329839
711,30.160130,101.482619,-0.359371,31.366404,0.008401,6.750854,91.897658,2576.912482,2.576912,65.545515,0.578898,14.070330,4.668606,-0.062279,30.160130
712,30.088919,101.439763,-0.356193,37.876897,0.008368,6.759222,91.762297,2461.580152,2.461580,65.820466,-1.207607,14.205931,1.333466,-0.026132,30.088919
713,30.094371,101.169785,-0.345540,37.821928,0.008359,6.767581,91.032158,2507.898455,2.507898,66.615764,-2.437491,14.167854,-3.840404,0.002001,30.094371
714,30.152594,101.244170,-0.345355,38.375422,0.008368,6.775949,91.046560,2500.534040,2.500534,66.708696,1.314118,14.116646,0.472232,0.021366,30.152594
715,30.237274,101.123387,-0.368652,33.335647,0.008387,6.784336,90.160025,2536.465698,2.536466,64.258208,-1.040551,14.295441,0.231959,0.031075,30.237274
716,30.317714,101.161902,-0.373382,30.918281,0.008410,6.792746,90.033839,2519.344616,2.519345,63.823659,-0.500904,14.350321,-3.395211,0.029519,30.317714
717,30.378820,101.007594,-0.383203,30.989338,0.008430,6.801177,90.159882,2505.522184,2.505522,62.687303,1.305268,14.323768,-3.504899,0.022424,30.378820
718,30.458057,100.966366,-0.373700,32.286637,0.008450,6.809626,89.673540,2499.065567,2.499066,63.596403,-2.546822,14.104065,-0.547454,0.029078,30.458057
719,30.650852,101.249930,-0.369732,33.438255,0.008487,6.818113,89.136559,2390.906137,2.390906,64.276734,-0.628685,13.999531,0.085662,0.070751,30.650852
720,31.048819,101.417155,-0.344974,36.530848,0.008569,6.826683,89.311010,2595.477001,2.595477,66.919713,-1.078493,13.982941,2.654514,0.146043,31.048819
721,31.654131,101.198387,-0.398455,27.808622,0.008709,6.835392,89.996129,2490.246556,2.490247,61.352918,-0.975571,14.456266,4.943355,0.222133,31.654131
722,32.361374,101.331363,-0.326114,39.594143,0.008891,6.844283,90.705023,2611.258964,2.611259,68.719991,1.033394,14.348953,2.242163,0.259539,32.361374
723,33.030640,101.089434,-0.342687,37.506243,0.009082,6.853365,90.724991,2686.566964,2.686567,66.820690,-0.634309,14.469444,0.104778,0.245602,33.030640
724,33.577509,101.624087,-0.366150,33.964497,0.009251,6.862616,91.021812,2710.776894,2.710777,65.009101,-0.130325,14.207345,1.759234,0.200686,33.577509
725,33.990795,101.491687,-0.334767,37.423000,0.009384,6.872000,90.425323,2687.299749,2.687300,68.015035,2.504609,14.195269,-1.764162,0.151665,33.990795
726,34.282836,101.303111,-0.357530,38.550587,0.009482,6.881483,89.600750,2713.798364,2.713798,65.550161,1.469654,13.936964,1.104911,0.107171,34.282836
727,34.466224,101.337234,-0.323051,41.135641,0.009548,6.891031,89.330881,2785.065830,2.785066,69.032151,-1.033518,14.175131,4.668201,0.067299,34.466224
728,34.611000,101.109425,-0.375572,34.236113,0.009594,6.900625,89.913939,2726.457822,2.726458,63.552193,-3.743513,14.184277,-1.087715,0.053129,34.611000
729,34.877720,101.427786,-0.337283,38.897204,0.009651,6.910277,89.773420,2869.895475,2.869895,67.699458,1.932629,14.290856,-2.253158,0.097879,34.877720
730,35.397372,101.500950,-0.343225,35.874178,0.009760,6.920037,89.383874,2773.689862,2.773690,67.178450,0.263394,14.464328,-0.206763,0.190698,35.397372
731,36.099771,101.352231,-0.333597,38.870652,0.009930,6.929967,89.561641,2871.237741,2.871238,67.992580,3.280907,14.273636,1.558389,0.257761,36.099771
732,36.729622,101.366590,-0.339054,39.087583,0.010115,6.940082,89.869010,2812.612452,2.812612,67.461232,-2.572674,14.298155,1.511049,0.231138,36.729622
733,37.072853,100.700581,-0.299395,45.717473,0.010250,6.950333,90.623260,2921.753247,2.921753,70.761033,0.725517,14.285294,-1.864174,0.125956,37.072853
734,37.156797,101.313063,-0.324209,40.975675,0.010310,6.960642,90.448698,2874.427289,2.874427,68.892185,-0.557125,13.967422,-1.412144,0.030805,37.156797
735,37.219891,101.381024,-0.357630,35.047038,0.010330,6.970973,91.073657,2870.979428,2.870979,65.618036,-0.991384,14.405948,0.548521,0.023154,37.219891
736,37.493599,101.962158,-0.351108,36.796148,0.010377,6.981349,90.715672,2918.333685,2.918334,66.851355,0.058213,13.943323,-2.707755,0.100443,37.493599
737,38.027602,101.042303,-0.362016,33.353487,0.010489,6.991839,90.600040,2959.224313,2.959224,64.840753,1.603365,14.189341,1.249019,0.195965,38.027602
738,38.712232,101.190659,-0.309355,42.230466,0.010658,7.002497,90.540474,2980.097768,2.980098,70.255116,-0.066968,13.881788,-0.975737,0.251240,38.712232
